node,nodeId,nodeOrder,start,end,duration,state,workId,agvId
EquipmentNode #23,23,21,17079.200,17079.300,0.100,idle,652,
EquipmentNode #23,23,21,17079.300,17081.300,2.000,process,653,
EquipmentNode #23,23,21,17081.300,17099.400,18.100,wait,653,
EquipmentNode #23,23,21,17099.400,17102.400,3.000,down,653,
EquipmentNode #23,23,21,17102.400,17102.500,0.100,idle,653,
EquipmentNode #23,23,21,17102.500,17104.500,2.000,process,654,
EquipmentNode #23,23,21,17104.500,17107.900,3.400,wait,654,
EquipmentNode #3,3,22,16507.900,16515.200,7.300,wait,628,
EquipmentNode #3,3,22,16515.200,16518.200,3.000,down,628,
EquipmentNode #3,3,22,16518.200,16518.300,0.100,idle,628,
EquipmentNode #3,3,22,16518.300,16520.300,2.000,process,629,
EquipmentNode #3,3,22,16520.300,16538.400,18.100,wait,629,
EquipmentNode #3,3,22,16538.400,16541.400,3.000,down,629,
EquipmentNode #3,3,22,16541.400,16541.500,0.100,idle,629,
EquipmentNode #3,3,22,16541.500,16543.500,2.000,process,630,
EquipmentNode #3,3,22,16543.500,16561.600,18.100,wait,630,
EquipmentNode #3,3,22,16561.600,16564.600,3.000,down,630,
EquipmentNode #3,3,22,16564.600,16564.700,0.100,idle,630,
EquipmentNode #3,3,22,16564.700,16566.700,2.000,process,631,
EquipmentNode #3,3,22,16566.700,16584.800,18.100,wait,631,
EquipmentNode #3,3,22,16584.800,16587.800,3.000,down,631,
EquipmentNode #3,3,22,16587.800,16587.900,0.100,idle,631,
EquipmentNode #3,3,22,16587.900,16589.900,2.000,process,632,
EquipmentNode #3,3,22,16589.900,16608.000,18.100,wait,632,
EquipmentNode #3,3,22,16608.000,16611.000,3.000,down,632,
EquipmentNode #3,3,22,16611.000,16611.100,0.100,idle,632,
EquipmentNode #3,3,22,16611.100,16613.100,2.000,process,633,
EquipmentNode #3,3,22,16613.100,16631.200,18.100,wait,633,
EquipmentNode #3,3,22,16631.200,16634.200,3.000,down,633,
EquipmentNode #3,3,22,16634.200,16634.300,0.100,idle,633,
EquipmentNode #3,3,22,16634.300,16636.300,2.000,process,634,
EquipmentNode #3,3,22,16636.300,16654.400,18.100,wait,634,
EquipmentNode #3,3,22,16654.400,16657.400,3.000,down,634,
EquipmentNode #3,3,22,16657.400,16657.500,0.100,idle,634,
EquipmentNode #3,3,22,16657.500,16659.500,2.000,process,635,
EquipmentNode #3,3,22,16659.500,16677.600,18.100,wait,635,
EquipmentNode #3,3,22,16677.600,16680.600,3.000,down,635,
EquipmentNode #3,3,22,16680.600,16680.700,0.100,idle,635,
EquipmentNode #3,3,22,16680.700,16682.700,2.000,process,636,
EquipmentNode #3,3,22,16682.700,16700.800,18.100,wait,636,
EquipmentNode #3,3,22,16700.800,16703.800,3.000,down,636,
EquipmentNode #3,3,22,16703.800,16703.900,0.100,idle,636,
EquipmentNode #3,3,22,16703.900,16705.900,2.000,process,637,
EquipmentNode #3,3,22,16705.900,16724.000,18.100,wait,637,
EquipmentNode #3,3,22,16724.000,16727.000,3.000,down,637,
EquipmentNode #3,3,22,16727.000,16727.100,0.100,idle,637,
EquipmentNode #3,3,22,16727.100,16729.100,2.000,process,638,
EquipmentNode #3,3,22,16729.100,16747.200,18.100,wait,638,
EquipmentNode #3,3,22,16747.200,16750.200,3.000,down,638,
EquipmentNode #3,3,22,16750.200,16750.300,0.100,idle,638,
EquipmentNode #3,3,22,16750.300,16752.300,2.000,process,639,
EquipmentNode #3,3,22,16752.300,16770.400,18.100,wait,639,
EquipmentNode #3,3,22,16770.400,16773.400,3.000,down,639,
EquipmentNode #3,3,22,16773.400,16773.500,0.100,idle,639,
EquipmentNode #3,3,22,16773.500,16775.500,2.000,process,640,
EquipmentNode #3,3,22,16775.500,16793.600,18.100,wait,640,
EquipmentNode #3,3,22,16793.600,16796.600,3.000,down,640,
EquipmentNode #3,3,22,16796.600,16796.700,0.100,idle,640,
EquipmentNode #3,3,22,16796.700,16798.700,2.000,process,641,
EquipmentNode #3,3,22,16798.700,16816.800,18.100,wait,641,
EquipmentNode #3,3,22,16816.800,16819.800,3.000,down,641,
EquipmentNode #3,3,22,16819.800,16819.900,0.100,idle,641,
EquipmentNode #3,3,22,16819.900,16821.900,2.000,process,642,
EquipmentNode #3,3,22,16821.900,16840.000,18.100,wait,642,
EquipmentNode #3,3,22,16840.000,16843.000,3.000,down,642,
EquipmentNode #3,3,22,16843.000,16843.100,0.100,idle,642,
EquipmentNode #3,3,22,16843.100,16845.100,2.000,process,643,
EquipmentNode #3,3,22,16845.100,16863.200,18.100,wait,643,
EquipmentNode #3,3,22,16863.200,16866.200,3.000,down,643,
EquipmentNode #3,3,22,16866.200,16866.300,0.100,idle,643,
EquipmentNode #3,3,22,16866.300,16868.300,2.000,process,644,
EquipmentNode #3,3,22,16868.300,16886.400,18.100,wait,644,
EquipmentNode #3,3,22,16886.400,16889.400,3.000,down,644,
EquipmentNode #3,3,22,16889.400,16889.500,0.100,idle,644,
EquipmentNode #3,3,22,16889.500,16891.500,2.000,process,645,
EquipmentNode #3,3,22,16891.500,16909.600,18.100,wait,645,
EquipmentNode #3,3,22,16909.600,16912.600,3.000,down,645,
EquipmentNode #3,3,22,16912.600,16912.700,0.100,idle,645,
EquipmentNode #3,3,22,16912.700,16914.700,2.000,process,646,
EquipmentNode #3,3,22,16914.700,16932.800,18.100,wait,646,
EquipmentNode #3,3,22,16932.800,16935.800,3.000,down,646,
EquipmentNode #3,3,22,16935.800,16935.900,0.100,idle,646,
EquipmentNode #3,3,22,16935.900,16937.900,2.000,process,647,
EquipmentNode #3,3,22,16937.900,16956.000,18.100,wait,647,
EquipmentNode #3,3,22,16956.000,16959.000,3.000,down,647,
EquipmentNode #3,3,22,16959.000,16959.100,0.100,idle,647,
EquipmentNode #3,3,22,16959.100,16961.100,2.000,process,648,
EquipmentNode #3,3,22,16961.100,16979.200,18.100,wait,648,
EquipmentNode #3,3,22,16979.200,16982.200,3.000,down,648,
EquipmentNode #3,3,22,16982.200,16982.300,0.100,idle,648,
EquipmentNode #3,3,22,16982.300,16984.300,2.000,process,649,
EquipmentNode #3,3,22,16984.300,17002.400,18.100,wait,649,
EquipmentNode #3,3,22,17002.400,17005.400,3.000,down,649,
EquipmentNode #3,3,22,17005.400,17005.500,0.100,idle,649,
EquipmentNode #3,3,22,17005.500,17007.500,2.000,process,650,
EquipmentNode #3,3,22,17007.500,17025.600,18.100,wait,650,
EquipmentNode #3,3,22,17025.600,17028.600,3.000,down,650,
EquipmentNode #3,3,22,17028.600,17028.700,0.100,idle,650,
EquipmentNode #3,3,22,17028.700,17030.700,2.000,process,651,
EquipmentNode #3,3,22,17030.700,17048.800,18.100,wait,651,
EquipmentNode #3,3,22,17048.800,17051.800,3.000,down,651,
EquipmentNode #3,3,22,17051.800,17051.900,0.100,idle,651,
EquipmentNode #3,3,22,17051.900,17053.900,2.000,process,652,
EquipmentNode #3,3,22,17053.900,17072.000,18.100,wait,652,
EquipmentNode #3,3,22,17072.000,17075.000,3.000,down,652,
EquipmentNode #3,3,22,17075.000,17075.100,0.100,idle,652,
EquipmentNode #3,3,22,17075.100,17077.100,2.000,process,653,
EquipmentNode #3,3,22,17077.100,17095.200,18.100,wait,653,
EquipmentNode #3,3,22,17095.200,17098.200,3.000,down,653,
EquipmentNode #3,3,22,17098.200,17098.300,0.100,idle,653,
EquipmentNode #3,3,22,17098.300,17100.300,2.000,process,654,
EquipmentNode #3,3,22,17100.300,17107.900,7.600,wait,654,
Merge2 #17,17,23,16507.900,16514.200,6.300,wait,627,
Merge2 #17,17,23,16514.200,16517.200,3.000,down,627,
Merge2 #17,17,23,16517.200,16517.300,0.100,idle,,
Merge2 #17,17,23,16517.300,16519.300,2.000,process,628,
Merge2 #17,17,23,16519.300,16519.400,0.100,idle,628,
Merge2 #17,17,23,16519.400,16521.400,2.000,process,628,
Merge2 #17,17,23,16521.400,16537.400,16.000,wait,628,
Merge2 #17,17,23,16537.400,16540.400,3.000,down,628,
Merge2 #17,17,23,16540.400,16540.500,0.100,idle,,
Merge2 #17,17,23,16540.500,16542.500,2.000,process,629,
Merge2 #17,17,23,16542.500,16542.600,0.100,idle,629,
Merge2 #17,17,23,16542.600,16544.600,2.000,process,629,
Merge2 #17,17,23,16544.600,16560.600,16.000,wait,629,
Merge2 #17,17,23,16560.600,16563.600,3.000,down,629,
Merge2 #17,17,23,16563.600,16563.700,0.100,idle,,
Merge2 #17,17,23,16563.700,16565.700,2.000,process,630,
Merge2 #17,17,23,16565.700,16565.800,0.100,idle,630,
Merge2 #17,17,23,16565.800,16567.800,2.000,process,630,
Merge2 #17,17,23,16567.800,16583.800,16.000,wait,630,
Merge2 #17,17,23,16583.800,16586.800,3.000,down,630,
Merge2 #17,17,23,16586.800,16586.900,0.100,idle,,
Merge2 #17,17,23,16586.900,16588.900,2.000,process,631,
Merge2 #17,17,23,16588.900,16589.000,0.100,idle,631,
Merge2 #17,17,23,16589.000,16591.000,2.000,process,631,
Merge2 #17,17,23,16591.000,16607.000,16.000,wait,631,
Merge2 #17,17,23,16607.000,16610.000,3.000,down,631,
Merge2 #17,17,23,16610.000,16610.100,0.100,idle,,
Merge2 #17,17,23,16610.100,16612.100,2.000,process,632,
Merge2 #17,17,23,16612.100,16612.200,0.100,idle,632,
Merge2 #17,17,23,16612.200,16614.200,2.000,process,632,
Merge2 #17,17,23,16614.200,16630.200,16.000,wait,632,
Merge2 #17,17,23,16630.200,16633.200,3.000,down,632,
Merge2 #17,17,23,16633.200,16633.300,0.100,idle,,
Merge2 #17,17,23,16633.300,16635.300,2.000,process,633,
Merge2 #17,17,23,16635.300,16635.400,0.100,idle,633,
Merge2 #17,17,23,16635.400,16637.400,2.000,process,633,
Merge2 #17,17,23,16637.400,16653.400,16.000,wait,633,
Merge2 #17,17,23,16653.400,16656.400,3.000,down,633,
Merge2 #17,17,23,16656.400,16656.500,0.100,idle,,
Merge2 #17,17,23,16656.500,16658.500,2.000,process,634,
Merge2 #17,17,23,16658.500,16658.600,0.100,idle,634,
Merge2 #17,17,23,16658.600,16660.600,2.000,process,634,
Merge2 #17,17,23,16660.600,16676.600,16.000,wait,634,
Merge2 #17,17,23,16676.600,16679.600,3.000,down,634,
Merge2 #17,17,23,16679.600,16679.700,0.100,idle,,
Merge2 #17,17,23,16679.700,16681.700,2.000,process,635,
Merge2 #17,17,23,16681.700,16681.800,0.100,idle,635,
Merge2 #17,17,23,16681.800,16683.800,2.000,process,635,
Merge2 #17,17,23,16683.800,16699.800,16.000,wait,635,
Merge2 #17,17,23,16699.800,16702.800,3.000,down,635,
Merge2 #17,17,23,16702.800,16702.900,0.100,idle,,
Merge2 #17,17,23,16702.900,16704.900,2.000,process,636,
Merge2 #17,17,23,16704.900,16705.000,0.100,idle,636,
Merge2 #17,17,23,16705.000,16707.000,2.000,process,636,
Merge2 #17,17,23,16707.000,16723.000,16.000,wait,636,
Merge2 #17,17,23,16723.000,16726.000,3.000,down,636,
Merge2 #17,17,23,16726.000,16726.100,0.100,idle,,
Merge2 #17,17,23,16726.100,16728.100,2.000,process,637,
Merge2 #17,17,23,16728.100,16728.200,0.100,idle,637,
Merge2 #17,17,23,16728.200,16730.200,2.000,process,637,
Merge2 #17,17,23,16730.200,16746.200,16.000,wait,637,
Merge2 #17,17,23,16746.200,16749.200,3.000,down,637,
Merge2 #17,17,23,16749.200,16749.300,0.100,idle,,
Merge2 #17,17,23,16749.300,16751.300,2.000,process,638,
Merge2 #17,17,23,16751.300,16751.400,0.100,idle,638,
Merge2 #17,17,23,16751.400,16753.400,2.000,process,638,
Merge2 #17,17,23,16753.400,16769.400,16.000,wait,638,
Merge2 #17,17,23,16769.400,16772.400,3.000,down,638,
Merge2 #17,17,23,16772.400,16772.500,0.100,idle,,
Merge2 #17,17,23,16772.500,16774.500,2.000,process,639,
Merge2 #17,17,23,16774.500,16774.600,0.100,idle,639,
Merge2 #17,17,23,16774.600,16776.600,2.000,process,639,
Merge2 #17,17,23,16776.600,16792.600,16.000,wait,639,
Merge2 #17,17,23,16792.600,16795.600,3.000,down,639,
Merge2 #17,17,23,16795.600,16795.700,0.100,idle,,
Merge2 #17,17,23,16795.700,16797.700,2.000,process,640,
Merge2 #17,17,23,16797.700,16797.800,0.100,idle,640,
Merge2 #17,17,23,16797.800,16799.800,2.000,process,640,
Merge2 #17,17,23,16799.800,16815.800,16.000,wait,640,
Merge2 #17,17,23,16815.800,16818.800,3.000,down,640,
Merge2 #17,17,23,16818.800,16818.900,0.100,idle,,
Merge2 #17,17,23,16818.900,16820.900,2.000,process,641,
Merge2 #17,17,23,16820.900,16821.000,0.100,idle,641,
Merge2 #17,17,23,16821.000,16823.000,2.000,process,641,
Merge2 #17,17,23,16823.000,16839.000,16.000,wait,641,
Merge2 #17,17,23,16839.000,16842.000,3.000,down,641,
Merge2 #17,17,23,16842.000,16842.100,0.100,idle,,
Merge2 #17,17,23,16842.100,16844.100,2.000,process,642,
Merge2 #17,17,23,16844.100,16844.200,0.100,idle,642,
Merge2 #17,17,23,16844.200,16846.200,2.000,process,642,
Merge2 #17,17,23,16846.200,16862.200,16.000,wait,642,
Merge2 #17,17,23,16862.200,16865.200,3.000,down,642,
Merge2 #17,17,23,16865.200,16865.300,0.100,idle,,
Merge2 #17,17,23,16865.300,16867.300,2.000,process,643,
Merge2 #17,17,23,16867.300,16867.400,0.100,idle,643,
Merge2 #17,17,23,16867.400,16869.400,2.000,process,643,
Merge2 #17,17,23,16869.400,16885.400,16.000,wait,643,
Merge2 #17,17,23,16885.400,16888.400,3.000,down,643,
Merge2 #17,17,23,16888.400,16888.500,0.100,idle,,
Merge2 #17,17,23,16888.500,16890.500,2.000,process,644,
Merge2 #17,17,23,16890.500,16890.600,0.100,idle,644,
Merge2 #17,17,23,16890.600,16892.600,2.000,process,644,
Merge2 #17,17,23,16892.600,16908.600,16.000,wait,644,
Merge2 #17,17,23,16908.600,16911.600,3.000,down,644,
Merge2 #17,17,23,16911.600,16911.700,0.100,idle,,
Merge2 #17,17,23,16911.700,16913.700,2.000,process,645,
Merge2 #17,17,23,16913.700,16913.800,0.100,idle,645,
Merge2 #17,17,23,16913.800,16915.800,2.000,process,645,
Merge2 #17,17,23,16915.800,16931.800,16.000,wait,645,
Merge2 #17,17,23,16931.800,16934.800,3.000,down,645,
Merge2 #17,17,23,16934.800,16934.900,0.100,idle,,
Merge2 #17,17,23,16934.900,16936.900,2.000,process,646,
Merge2 #17,17,23,16936.900,16937.000,0.100,idle,646,
Merge2 #17,17,23,16937.000,16939.000,2.000,process,646,
Merge2 #17,17,23,16939.000,16955.000,16.000,wait,646,
Merge2 #17,17,23,16955.000,16958.000,3.000,down,646,
Merge2 #17,17,23,16958.000,16958.100,0.100,idle,,
Merge2 #17,17,23,16958.100,16960.100,2.000,process,647,
Merge2 #17,17,23,16960.100,16960.200,0.100,idle,647,
Merge2 #17,17,23,16960.200,16962.200,2.000,process,647,
Merge2 #17,17,23,16962.200,16978.200,16.000,wait,647,
Merge2 #17,17,23,16978.200,16981.200,3.000,down,647,
Merge2 #17,17,23,16981.200,16981.300,0.100,idle,,
Merge2 #17,17,23,16981.300,16983.300,2.000,process,648,
Merge2 #17,17,23,16983.300,16983.400,0.100,idle,648,
Merge2 #17,17,23,16983.400,16985.400,2.000,process,648,
Merge2 #17,17,23,16985.400,17001.400,16.000,wait,648,
Merge2 #17,17,23,17001.400,17004.400,3.000,down,648,
Merge2 #17,17,23,17004.400,17004.500,0.100,idle,,
Merge2 #17,17,23,17004.500,17006.500,2.000,process,649,
Merge2 #17,17,23,17006.500,17006.600,0.100,idle,649,
Merge2 #17,17,23,17006.600,17008.600,2.000,process,649,
Merge2 #17,17,23,17008.600,17024.600,16.000,wait,649,
Merge2 #17,17,23,17024.600,17027.600,3.000,down,649,
Merge2 #17,17,23,17027.600,17027.700,0.100,idle,,
Merge2 #17,17,23,17027.700,17029.700,2.000,process,650,
Merge2 #17,17,23,17029.700,17029.800,0.100,idle,650,
Merge2 #17,17,23,17029.800,17031.800,2.000,process,650,
Merge2 #17,17,23,17031.800,17047.800,16.000,wait,650,
Merge2 #17,17,23,17047.800,17050.800,3.000,down,650,
Merge2 #17,17,23,17050.800,17050.900,0.100,idle,,
Merge2 #17,17,23,17050.900,17052.900,2.000,process,651,
Merge2 #17,17,23,17052.900,17053.000,0.100,idle,651,
Merge2 #17,17,23,17053.000,17055.000,2.000,process,651,
Merge2 #17,17,23,17055.000,17071.000,16.000,wait,651,
Merge2 #17,17,23,17071.000,17074.000,3.000,down,651,
Merge2 #17,17,23,17074.000,17074.100,0.100,idle,,
Merge2 #17,17,23,17074.100,17076.100,2.000,process,652,
Merge2 #17,17,23,17076.100,17076.200,0.100,idle,652,
Merge2 #17,17,23,17076.200,17078.200,2.000,process,652,
Merge2 #17,17,23,17078.200,17094.200,16.000,wait,652,
Merge2 #17,17,23,17094.200,17097.200,3.000,down,652,
Merge2 #17,17,23,17097.200,17097.300,0.100,idle,,
Merge2 #17,17,23,17097.300,17099.300,2.000,process,653,
Merge2 #17,17,23,17099.300,17099.400,0.100,idle,653,
Merge2 #17,17,23,17099.400,17101.400,2.000,process,653,
Merge2 #17,17,23,17101.400,17107.900,6.500,wait,653,
Merge2 #26,26,24,16507.900,16516.300,8.400,wait,627,
Merge2 #26,26,24,16516.300,16519.300,3.000,down,627,
Merge2 #26,26,24,16519.300,16519.400,0.100,idle,,
Merge2 #26,26,24,16519.400,16521.400,2.000,process,628,
Merge2 #26,26,24,16521.400,16521.500,0.100,idle,628,
Merge2 #26,26,24,16521.500,16523.500,2.000,process,628,
Merge2 #26,26,24,16523.500,16539.500,16.000,wait,628,
Merge2 #26,26,24,16539.500,16542.500,3.000,down,628,
Merge2 #26,26,24,16542.500,16542.600,0.100,idle,,
Merge2 #26,26,24,16542.600,16544.600,2.000,process,629,
Merge2 #26,26,24,16544.600,16544.700,0.100,idle,629,
Merge2 #26,26,24,16544.700,16546.700,2.000,process,629,
Merge2 #26,26,24,16546.700,16562.700,16.000,wait,629,
Merge2 #26,26,24,16562.700,16565.700,3.000,down,629,
Merge2 #26,26,24,16565.700,16565.800,0.100,idle,,
Merge2 #26,26,24,16565.800,16567.800,2.000,process,630,
Merge2 #26,26,24,16567.800,16567.900,0.100,idle,630,
Merge2 #26,26,24,16567.900,16569.900,2.000,process,630,
Merge2 #26,26,24,16569.900,16585.900,16.000,wait,630,
Merge2 #26,26,24,16585.900,16588.900,3.000,down,630,
Merge2 #26,26,24,16588.900,16589.000,0.100,idle,,
Merge2 #26,26,24,16589.000,16591.000,2.000,process,631,
Merge2 #26,26,24,16591.000,16591.100,0.100,idle,631,
Merge2 #26,26,24,16591.100,16593.100,2.000,process,631,
Merge2 #26,26,24,16593.100,16609.100,16.000,wait,631,
Merge2 #26,26,24,16609.100,16612.100,3.000,down,631,
Merge2 #26,26,24,16612.100,16612.200,0.100,idle,,
Merge2 #26,26,24,16612.200,16614.200,2.000,process,632,
Merge2 #26,26,24,16614.200,16614.300,0.100,idle,632,
Merge2 #26,26,24,16614.300,16616.300,2.000,process,632,
Merge2 #26,26,24,16616.300,16632.300,16.000,wait,632,
Merge2 #26,26,24,16632.300,16635.300,3.000,down,632,
Merge2 #26,26,24,16635.300,16635.400,0.100,idle,,
Merge2 #26,26,24,16635.400,16637.400,2.000,process,633,
Merge2 #26,26,24,16637.400,16637.500,0.100,idle,633,
Merge2 #26,26,24,16637.500,16639.500,2.000,process,633,
Merge2 #26,26,24,16639.500,16655.500,16.000,wait,633,
Merge2 #26,26,24,16655.500,16658.500,3.000,down,633,
Merge2 #26,26,24,16658.500,16658.600,0.100,idle,,
Merge2 #26,26,24,16658.600,16660.600,2.000,process,634,
Merge2 #26,26,24,16660.600,16660.700,0.100,idle,634,
Merge2 #26,26,24,16660.700,16662.700,2.000,process,634,
Merge2 #26,26,24,16662.700,16678.700,16.000,wait,634,
Merge2 #26,26,24,16678.700,16681.700,3.000,down,634,
Merge2 #26,26,24,16681.700,16681.800,0.100,idle,,
Merge2 #26,26,24,16681.800,16683.800,2.000,process,635,
Merge2 #26,26,24,16683.800,16683.900,0.100,idle,635,
Merge2 #26,26,24,16683.900,16685.900,2.000,process,635,
Merge2 #26,26,24,16685.900,16701.900,16.000,wait,635,
Merge2 #26,26,24,16701.900,16704.900,3.000,down,635,
Merge2 #26,26,24,16704.900,16705.000,0.100,idle,,
Merge2 #26,26,24,16705.000,16707.000,2.000,process,636,
Merge2 #26,26,24,16707.000,16707.100,0.100,idle,636,
Merge2 #26,26,24,16707.100,16709.100,2.000,process,636,
Merge2 #26,26,24,16709.100,16725.100,16.000,wait,636,
Merge2 #26,26,24,16725.100,16728.100,3.000,down,636,
Merge2 #26,26,24,16728.100,16728.200,0.100,idle,,
Merge2 #26,26,24,16728.200,16730.200,2.000,process,637,
Merge2 #26,26,24,16730.200,16730.300,0.100,idle,637,
Merge2 #26,26,24,16730.300,16732.300,2.000,process,637,
Merge2 #26,26,24,16732.300,16748.300,16.000,wait,637,
Merge2 #26,26,24,16748.300,16751.300,3.000,down,637,
Merge2 #26,26,24,16751.300,16751.400,0.100,idle,,
Merge2 #26,26,24,16751.400,16753.400,2.000,process,638,
Merge2 #26,26,24,16753.400,16753.500,0.100,idle,638,
Merge2 #26,26,24,16753.500,16755.500,2.000,process,638,
Merge2 #26,26,24,16755.500,16771.500,16.000,wait,638,
Merge2 #26,26,24,16771.500,16774.500,3.000,down,638,
Merge2 #26,26,24,16774.500,16774.600,0.100,idle,,
Merge2 #26,26,24,16774.600,16776.600,2.000,process,639,
Merge2 #26,26,24,16776.600,16776.700,0.100,idle,639,
Merge2 #26,26,24,16776.700,16778.700,2.000,process,639,
Merge2 #26,26,24,16778.700,16794.700,16.000,wait,639,
Merge2 #26,26,24,16794.700,16797.700,3.000,down,639,
Merge2 #26,26,24,16797.700,16797.800,0.100,idle,,
Merge2 #26,26,24,16797.800,16799.800,2.000,process,640,
Merge2 #26,26,24,16799.800,16799.900,0.100,idle,640,
Merge2 #26,26,24,16799.900,16801.900,2.000,process,640,
Merge2 #26,26,24,16801.900,16817.900,16.000,wait,640,
Merge2 #26,26,24,16817.900,16820.900,3.000,down,640,
Merge2 #26,26,24,16820.900,16821.000,0.100,idle,,
Merge2 #26,26,24,16821.000,16823.000,2.000,process,641,
Merge2 #26,26,24,16823.000,16823.100,0.100,idle,641,
Merge2 #26,26,24,16823.100,16825.100,2.000,process,641,
Merge2 #26,26,24,16825.100,16841.100,16.000,wait,641,
Merge2 #26,26,24,16841.100,16844.100,3.000,down,641,
Merge2 #26,26,24,16844.100,16844.200,0.100,idle,,
Merge2 #26,26,24,16844.200,16846.200,2.000,process,642,
Merge2 #26,26,24,16846.200,16846.300,0.100,idle,642,
Merge2 #26,26,24,16846.300,16848.300,2.000,process,642,
Merge2 #26,26,24,16848.300,16864.300,16.000,wait,642,
Merge2 #26,26,24,16864.300,16867.300,3.000,down,642,
Merge2 #26,26,24,16867.300,16867.400,0.100,idle,,
Merge2 #26,26,24,16867.400,16869.400,2.000,process,643,
Merge2 #26,26,24,16869.400,16869.500,0.100,idle,643,
Merge2 #26,26,24,16869.500,16871.500,2.000,process,643,
Merge2 #26,26,24,16871.500,16887.500,16.000,wait,643,
Merge2 #26,26,24,16887.500,16890.500,3.000,down,643,
Merge2 #26,26,24,16890.500,16890.600,0.100,idle,,
Merge2 #26,26,24,16890.600,16892.600,2.000,process,644,
Merge2 #26,26,24,16892.600,16892.700,0.100,idle,644,
Merge2 #26,26,24,16892.700,16894.700,2.000,process,644,
Merge2 #26,26,24,16894.700,16910.700,16.000,wait,644,
Merge2 #26,26,24,16910.700,16913.700,3.000,down,644,
Merge2 #26,26,24,16913.700,16913.800,0.100,idle,,
Merge2 #26,26,24,16913.800,16915.800,2.000,process,645,
Merge2 #26,26,24,16915.800,16915.900,0.100,idle,645,
Merge2 #26,26,24,16915.900,16917.900,2.000,process,645,
Merge2 #26,26,24,16917.900,16933.900,16.000,wait,645,
Merge2 #26,26,24,16933.900,16936.900,3.000,down,645,
Merge2 #26,26,24,16936.900,16937.000,0.100,idle,,
Merge2 #26,26,24,16937.000,16939.000,2.000,process,646,
Merge2 #26,26,24,16939.000,16939.100,0.100,idle,646,
Merge2 #26,26,24,16939.100,16941.100,2.000,process,646,
Merge2 #26,26,24,16941.100,16957.100,16.000,wait,646,
Merge2 #26,26,24,16957.100,16960.100,3.000,down,646,
Merge2 #26,26,24,16960.100,16960.200,0.100,idle,,
Merge2 #26,26,24,16960.200,16962.200,2.000,process,647,
Merge2 #26,26,24,16962.200,16962.300,0.100,idle,647,
Merge2 #26,26,24,16962.300,16964.300,2.000,process,647,
Merge2 #26,26,24,16964.300,16980.300,16.000,wait,647,
Merge2 #26,26,24,16980.300,16983.300,3.000,down,647,
Merge2 #26,26,24,16983.300,16983.400,0.100,idle,,
Merge2 #26,26,24,16983.400,16985.400,2.000,process,648,
Merge2 #26,26,24,16985.400,16985.500,0.100,idle,648,
Merge2 #26,26,24,16985.500,16987.500,2.000,process,648,
Merge2 #26,26,24,16987.500,17003.500,16.000,wait,648,
Merge2 #26,26,24,17003.500,17006.500,3.000,down,648,
Merge2 #26,26,24,17006.500,17006.600,0.100,idle,,
Merge2 #26,26,24,17006.600,17008.600,2.000,process,649,
Merge2 #26,26,24,17008.600,17008.700,0.100,idle,649,
Merge2 #26,26,24,17008.700,17010.700,2.000,process,649,
Merge2 #26,26,24,17010.700,17026.700,16.000,wait,649,
Merge2 #26,26,24,17026.700,17029.700,3.000,down,649,
Merge2 #26,26,24,17029.700,17029.800,0.100,idle,,
Merge2 #26,26,24,17029.800,17031.800,2.000,process,650,
Merge2 #26,26,24,17031.800,17031.900,0.100,idle,650,
Merge2 #26,26,24,17031.900,17033.900,2.000,process,650,
Merge2 #26,26,24,17033.900,17049.900,16.000,wait,650,
Merge2 #26,26,24,17049.900,17052.900,3.000,down,650,
Merge2 #26,26,24,17052.900,17053.000,0.100,idle,,
Merge2 #26,26,24,17053.000,17055.000,2.000,process,651,
Merge2 #26,26,24,17055.000,17055.100,0.100,idle,651,
Merge2 #26,26,24,17055.100,17057.100,2.000,process,651,
Merge2 #26,26,24,17057.100,17073.100,16.000,wait,651,
Merge2 #26,26,24,17073.100,17076.100,3.000,down,651,
Merge2 #26,26,24,17076.100,17076.200,0.100,idle,,
Merge2 #26,26,24,17076.200,17078.200,2.000,process,652,
Merge2 #26,26,24,17078.200,17078.300,0.100,idle,652,
Merge2 #26,26,24,17078.300,17080.300,2.000,process,652,
Merge2 #26,26,24,17080.300,17096.300,16.000,wait,652,
Merge2 #26,26,24,17096.300,17099.300,3.000,down,652,
Merge2 #26,26,24,17099.300,17099.400,0.100,idle,,
Merge2 #26,26,24,17099.400,17101.400,2.000,process,653,
Merge2 #26,26,24,17101.400,17101.500,0.100,idle,653,
Merge2 #26,26,24,17101.500,17103.500,2.000,process,653,
Merge2 #26,26,24,17103.500,17107.900,4.400,wait,653,
EquipmentNode #5,5,25,16507.900,16512.100,4.200,wait,627,
EquipmentNode #5,5,25,16512.100,16515.100,3.000,down,627,
EquipmentNode #5,5,25,16515.100,16515.200,0.100,idle,627,
EquipmentNode #5,5,25,16515.200,16517.200,2.000,process,628,
EquipmentNode #5,5,25,16517.200,16535.300,18.100,wait,628,
EquipmentNode #5,5,25,16535.300,16538.300,3.000,down,628,
EquipmentNode #5,5,25,16538.300,16538.400,0.100,idle,628,
EquipmentNode #5,5,25,16538.400,16540.400,2.000,process,629,
EquipmentNode #5,5,25,16540.400,16558.500,18.100,wait,629,
EquipmentNode #5,5,25,16558.500,16561.500,3.000,down,629,
EquipmentNode #5,5,25,16561.500,16561.600,0.100,idle,629,
